,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,annual_inc_joint,dti_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
last_pymnt_amnt,-0.0688436247417238,-0.0689738359974116,0.2598640066834177,0.2598640066834177,0.25987763105591344,0.06975510390659131,0.26413022797072533,0.09826388922566298,-0.01819417342040857,-0.016187737691967366,0.022819182206645257,0.013509891270891998,0.03705923183559658,0.04697402644159137,-0.025202299372653735,0.07821101602095777,0.09705707560074946,-0.37103968710588914,-0.37105777559597014,0.7425035252427774,0.7424623730257475,0.8173098741080802,-0.005497383246770885,-0.014505411603185291,-0.04595758656482443,-0.04599623378693733,1.0,-0.01393935944295464,0.01751864109665144,,0.0990137667016524,-0.011977371207806405,0.0008603044871726465,-0.0051724588279495895,0.1316459014279104,0.04096093303513563,-0.0026967812650908873,0.0454928311586856,0.0527403287988563,-0.035472459682628785,0.03194677436741045,0.00862387390894181,0.025425770026887062,0.03349499850366039,0.10363271818201221,-0.029067835847638952,0.09810582740168636,0.02780339149153646,0.06642666916913559,0.048222820939897174,0.06354522789573022,0.11102506753986162,0.09083467771488984,-0.041765455532696415,-0.0034932683541529287,-0.000646427252626461,0.02236828163657006,0.032103112193335254,-0.01842992382139186,-0.03282299099151359,0.11354788831566948,-0.019405074775791925,0.01534092571393792,-0.035684976891073424,0.014625129256681137,-0.009510350848049853,0.017628024017988526,0.002182574257209161,0.05634250486842922,0.083740415754761,0.039743266830903276,0.043829810470092566,0.0767978129060752,-0.0006078229058829435,0.04698135155591192,0.0008122229567397333,0.0019348688196837757,-0.013225967963874777,0.05346786440837683,0.040462843087448644,-0.037840803111851735,-0.01404503115652584,-0.015420374409022934,0.13572546003117048,0.07622952627576045,0.11290625419988409,0.05516819374783049
collections_12_mths_ex_med,0.011952851607929806,0.011891009240103561,-0.027454277378970434,-0.027454277378970434,-0.027480157551254845,0.019234326409950354,-0.022146356262298553,-0.007785018550710592,-0.003588291437501488,0.0769252626247129,0.025800761359945374,-0.03889867999015013,-0.015383000659858814,0.0032432149656372086,0.01671896991295009,-0.029719083053292086,0.004482090412439094,-0.014449332208392365,-0.014463452218968222,-0.025028234282098872,-0.02504646948511639,-0.024061311479073706,-0.012615615147879459,0.004134276502912197,0.0042691411904937195,0.004523386075630461,-0.01393935944295464,1.0,-0.12700346959848857,,-0.05970461810995235,-0.015913731657210536,0.05127813538985968,0.046012032360879716,-0.015897096851901302,0.013307438531578234,-0.0010816028851182474,-0.00535846958359185,-0.01247651797504799,0.008474850810659356,-0.006675137963408386,-0.002178274575275102,0.029574537045097993,0.02352368300422397,-0.0461114328977744,-0.030927393907636484,-0.02404558048478358,0.010621843878737608,-0.014588336106473736,0.024805703758763648,0.01698753648856917,-0.016492369593437434,-0.015346496510093269,-0.03284379852574774,0.04202744816613404,0.008176561309560407,0.010227080883889229,-0.005950705273074961,-0.013078988283321585,-0.010852793112212157,-0.010132681570177143,-0.008497766050354284,-0.010366144720777473,-0.015375665768590839,-0.010015113528799987,0.042466412186246444,-0.009632138201265433,0.0035729202959659456,0.0023818012828175643,-0.011185467889950866,0.006864722290356013,0.0011439184966090176,-0.0018023809161814132,-0.00504185992950232,0.002303476793034769,0.0008604149040106641,0.000565997904062681,0.1201013840877542,0.016444989395869403,-0.05107319483452452,-0.03268709359102403,0.004720171069081201,0.011227249964578146,-0.015386122624144929,-0.018916713119525846,-0.03223740126792775,-0.004587293727314645
mths_since_last_major_derog,0.02122101645627781,0.02118067155053569,-0.018556346761709787,-0.018556346761709787,-0.018534549677516044,0.0016524776288456599,-0.018268423864971683,-0.02249764868663877,0.0023714043816332768,-0.41655474218582705,0.031239340537047126,0.6815526089710693,0.06256006641615111,0.01311898858091188,0.10984434341796073,-0.0048653175062876655,-0.029613230552393312,-0.020639881013899325,-0.02063108971233189,-0.007439726116761803,-0.007422413131516141,-0.0017285501654506583,-0.020848686489016787,-0.009597217534318277,-0.0024222906794197853,-0.0025468450365582376,0.01751864109665144,-0.12700346959848857,1.0,,0.05690567998672633,0.004299651967590203,-0.1096422196987571,0.02972945870657333,-0.043751982396876186,0.04924676494569592,-0.025180204145962993,0.05665533735177903,0.0743401487710006,-0.05158827481681566,-0.017372122244727235,0.011619834601206783,0.05743362104057824,0.11381442066779836,-0.010721425445355126,-0.025352733848027557,-0.0019809244381935004,-0.02000060419177357,0.010376608099742324,0.03246740072697196,0.14477792412504387,-0.0533155073325913,-0.016212200836810877,0.016457782056361808,-0.19076177783487483,-0.0453717325477281,-0.013567465411275537,-0.004571933657573301,-0.09365756884094974,-0.08514463243543281,-0.05105865836532548,-0.10333922553562748,0.5633576460093986,-0.00861242820817146,0.5416282202134619,-0.09599540350229949,0.056964684559075114,0.07357663121957814,0.05574904972329771,0.030614077488568092,-0.042471744961158076,0.04667261179347408,0.017308006175692663,0.06208592107236025,0.012138183832137795,-0.09723017960011135,-0.024226741363404636,-0.44890585837767794,0.09159828461458891,0.107928705955547,0.014166227072484949,0.13139500212047536,0.013196945343475893,-0.049913690241819686,-0.039214752818638544,-0.01129902901756159,-0.03879165811471781
policy_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
annual_inc_joint,0.05625995079050015,0.05635844467211267,0.43886593090318005,0.43886593090318005,0.4392126570149656,-0.0990257337755612,0.4051408342071606,0.7110908870241505,0.0016544085647224398,0.0704798428771026,0.05284189420207364,-0.03638317267825382,-0.06265173587712797,0.21246221739383464,0.006545966354586703,0.29205684520426334,0.2187056741464443,0.2947991054966074,0.29498414892975877,0.2618634925265678,0.26204026821465143,0.20904043618867627,0.27143547169426285,-0.013914798642712283,-0.013747096125437721,-0.01374709612539456,0.0990137667016524,-0.05970461810995235,0.05690567998672633,,1.0,-0.26091971519700047,-0.03066523142417134,0.008068510570384246,0.5166951830037818,0.04524760462531087,0.07386089272774421,0.11306128946426679,0.040917104002875064,0.032486205132186176,0.2932858816273724,-0.10504204028851953,-0.1125606321955615,-0.19690362910221756,0.18476531678981373,-0.16621175146069359,0.27584748784978835,0.07833188602529888,0.05501169188341445,0.06126868141107758,0.00313422333164799,0.41376114831742106,0.15066042208624816,-0.03012304145586034,0.06323179685259032,-0.030665231424171692,0.08497181906773993,0.12911749540957784,0.017620418523359757,-0.02771226727444924,0.28856272361752555,0.012999066741111233,0.02971861041263665,-0.1068576308178591,0.007317713956573411,0.07228919078144867,0.10168653085479674,0.0914368256951839,0.10673680825414471,0.14778412988826614,0.09427178766047295,0.1198004708534224,0.16981019743786216,0.09436893327636972,0.21364009186330146,,-0.03066523142417134,0.007197217002957708,0.017875212360226895,-0.03506115231099919,-0.04651616107698145,-0.07915497523277529,0.12812325451611112,0.5307173077326226,0.31624127303001637,0.28427846244874666,0.2673726745590645
dti_joint,0.09284599685463187,0.09370021717505332,0.018768674298507787,0.018768674298507787,0.01846073819371169,0.28734506089674394,-0.001333737789976105,-0.08587303887573934,0.006210990231572099,0.01582675344290835,0.016370271864418768,0.002940118998647817,0.009629229873592724,0.24863415421264665,-0.12795449126159328,0.20983659550868314,0.228739870768695,0.028307276186858178,0.028138797578508328,-0.01788489063735936,-0.01811795525480898,-0.05483768176052827,0.12291366474694887,0.054897286280156395,0.07096742508863445,0.07096742508843151,-0.011977371207806405,-0.015913731657210536,0.004299651967590203,,-0.26091971519700047,1.0,-0.027877020097087726,-0.07158978707695746,-0.06301786608602379,0.07224679304781009,0.257454127070051,0.1896225546274452,0.263563898492895,-0.049039968782317055,0.2867022710276452,0.07970023241874775,-0.011650510361160415,0.09177453701932865,0.13407001994392437,0.2838004911563363,0.09221954588983235,-0.032828083096882774,0.1037400758913914,0.014221929953289565,0.1807936614149846,-0.22612695442613157,-0.09607262415669088,0.16982012290329926,-0.021139821457393192,-0.027877020097087635,0.09330554278227995,-0.00519696749156018,-0.0355069895415215,-0.05670527951424429,0.00363813081223183,-0.02274179004797419,-0.044779594512497405,-0.04339530799080538,0.01551004964925409,-0.07417016747654144,0.16713746502564555,0.22371636318889387,0.14044302540130274,0.06913021742775079,0.2579088333385549,0.1504339475669677,0.08292879114289176,0.22054083654571272,0.24766878637771098,,-0.027877020097087726,0.001322671952134661,0.10911847636720462,0.08560317885639766,0.1082427724492739,-0.08187120239012131,-0.09264420061106955,-0.042073607989651006,0.3563333366972038,0.03448661650879055,0.35809105143305053
acc_now_delinq,-0.004834047101791787,-0.004732019572536011,0.0006453719172813135,0.0006453719172813135,0.0006296339091833639,0.02749460735972104,0.0041081779415526294,0.012628160954243382,0.0005834252356734566,0.13268544872463656,-0.0005634214413601457,-0.14689259499962737,-0.012844751275858516,0.015826322154225966,-0.0024582117853549058,-0.003010812971937171,0.025180836048768588,-0.0010265576595096591,-0.0010370977909635014,0.0021447207050225236,0.002137633521857971,-0.0015625979052898671,0.012639902929575243,0.014186053004291915,0.004052030784921088,0.004332345458735473,0.0008603044871726465,0.05127813538985968,-0.1096422196987571,,-0.03066523142417134,-0.027877020097087726,1.0,0.001840989908656587,0.023159794511930135,-0.00857638859537063,-0.0009924269430632124,-0.011505014815940831,-0.014186490079892132,0.006951817406867504,0.010044409130804342,-0.008960176083798045,-0.003919644809567392,-0.003362138410851196,-0.0071828167203109835,-0.03113368615559205,0.006839977107194483,-0.004187612049623603,0.017526567480602974,-0.002147670617856187,-0.0045236080171219915,0.017038761981564263,0.013475388740229343,-0.03066692645350435,0.034094257678966185,0.12757071661003488,0.015768566969254594,0.024102779441335313,0.003627457166178496,9.311012969783467e-05,0.022913602291906695,0.012007918806881042,-0.10999530760557513,0.0006263629978449469,-0.1231885394071565,0.029857171574366983,-0.010534432008770146,-0.003475110302897112,-0.0076250416893277545,0.010240490861368143,0.009371072969596534,0.009880533947098282,0.020695198288707042,-0.0026590569379878123,0.005757387766736015,0.3542003914053926,0.7933682570871983,0.06509667198293716,-0.0061639208193457065,-0.049098649734968886,-0.02730151467584372,-0.01005704663170404,0.005905985454577441,0.026668550726943907,0.008105749248245381,0.0020613061774222468,0.016714162432638256
tot_coll_amt,0.0023120557137716116,0.0023289474173510756,-0.021436761546343056,-0.021436761546343056,-0.021435225714868146,0.009696983237280831,-0.01680249950622258,-0.0005089748400952731,-0.0076186665436663,0.0007622206056188471,0.020748943332695648,0.03784286822260667,-0.048726407546632884,0.0023374929146868085,0.03537673032830006,-0.030903086671794075,0.027460982411526978,-0.013646677969459283,-0.013646128989683317,-0.013093682455065212,-0.013091962424065177,-0.011870347532992896,-0.008652210080845326,-0.0003196452619877152,0.0003424457562478294,0.00042319922462075686,-0.0051724588279495895,0.046012032360879716,0.02972945870657333,,0.008068510570384246,-0.07158978707695746,0.001840989908656587,1.0,-0.007708080759955949,0.0227370894522458,-0.0010227025898624446,0.0126354940710988,0.00880537123217796,0.002450511360247957,0.004413915213178981,0.01938997557027195,0.02778213381781635,0.029836268037650916,-0.04631080248402588,-0.016177566094455087,-0.026552150019178326,0.024884350187922663,-0.005525531051369135,0.029561711373178996,0.01932777816636569,-0.0056928342146742375,-0.015698233058483144,-0.03745827534755384,0.013216340985295727,0.0021422945855274554,0.018129035112903005,0.03367592327089858,-0.014386978527611194,-0.012671595181259135,0.01608599758725767,-0.0069781003284797565,0.07665513963000982,-0.017874919078209307,0.06906507434690985,0.14575393848467053,-0.016128177059609172,-0.005513527917621913,-0.013674303979368424,0.02335177677155644,0.0049985739197687855,0.008195563018916788,0.030748233724125086,-0.004702342198242032,0.0026790147011793277,0.004812445463396591,-0.0027345698449636902,0.006871193042810122,0.0226528206444448,-0.0685422662631722,-0.039806779165236755,0.006865254524905998,0.013837583399087942,-0.006338123353489102,-0.017391151676475123,-0.03801663179007148,-0.003967120154990479
tot_cur_bal,0.01124119250318092,0.01090319275999107,0.3253521510632417,0.3253521510632417,0.3254011910029738,-0.0870108056886659,0.29546769592655947,0.3790080750615277,-0.005142186775269587,0.05815544769615196,0.007575700437775509,-0.0876592527428388,-0.0249393505827172,0.24524923653811168,-0.07718419580735172,0.45573545191170356,0.3054558083006409,0.18515826959837473,0.18520069872751835,0.25630033356746224,0.2563236660352406,0.230514722597371,0.1739259852669586,0.02169845146560927,0.0010260089794946004,0.0007848581826617213,0.1316459014279104,-0.015897096851901302,-0.043751982396876186,,0.5166951830037818,-0.06301786608602379,0.023159794511930135,-0.007708080759955949,1.0,0.056153593509865936,0.15641268134058203,0.07333877957454059,0.118857163944686,-0.10320658271896717,0.3738976523925476,0.022896411205102864,-0.04109847023093708,-0.05676919843684113,0.35986122678633153,0.09892250444011015,0.4106899331930594,0.08687727651053352,0.09473538599958227,0.10857772481729155,0.07025042108015302,0.8348398275746904,0.16342446103578048,0.04506037621940181,0.00657613780619497,0.01733683864331564,0.17010096762956342,0.1818031326192458,0.039669263668239294,-0.05559800251316016,0.5244097129834501,0.049822207875662716,-0.06609996619073365,-0.05072699740745859,-0.06433733471610893,0.01293633684525637,0.11333481941518717,0.10299862666350208,0.12621667959888425,0.1424794455539004,0.19267226412463484,0.09720244260409658,0.14057785442436432,0.10299806895400201,0.24536549814133501,0.004685284107817,0.025203634449822952,0.004591792855649134,0.05802207465561729,0.018302656609915962,0.03077449072275957,-0.11305671217577047,-0.0029453844399968637,0.9749433162650392,0.5269322491886039,0.3271985131667422,0.40198215500526957
open_acc_6m,0.012745588867384923,0.008559727834152861,-0.04048703006651401,-0.04048703006651401,-0.04060018110108633,0.22598259339976684,-0.0188573800455014,0.04400299356545538,0.005226780930043601,0.001993933874835864,0.4390062543624615,0.06266313637386163,-0.023445526806848353,0.2720238874471589,0.06980340352256317,-0.04031858904005139,0.2558938741828166,-0.06553309399984793,-0.06562129990779879,0.009435372136226283,0.00937502965441879,0.0020189967627903785,0.0306751859800343,0.005670503661470356,0.020621697688798336,0.02241000419249968,0.04096093303513563,0.013307438531578234,0.04924676494569592,,0.04524760462531087,0.07224679304781009,-0.00857638859537063,0.0227370894522458,0.056153593509865936,1.0,0.09423209832329311,0.422440496036129,0.3341352967385818,-0.21390439100815595,0.11720342287757482,0.18487793436840042,0.6268328771339309,0.4800896389103614,-0.11121529802800251,-0.03337282413750583,0.04269724736386996,0.15689337421020205,0.08147547034121613,0.31682260954587266,0.5711508304504679,-0.04729147118124312,0.06677566236263491,-0.16632427519318407,0.0009496945760816306,0.002858202552625203,0.014487835787877466,-0.015921856794537892,-0.36227967229202257,-0.4665747442591684,0.04402112463848619,-0.26416889681207606,0.08764655608384152,-0.2902394142868979,0.0839615604066943,0.07175617221447451,0.11327645109703856,0.1944783795577622,0.17058254218537963,0.16925537329399326,0.14570239873826543,0.25943629032375565,0.2292187663142844,0.1818562555150248,0.2704372681244728,-0.0014945132227265098,-0.011465111163688474,0.014604329698663107,0.7485278507702775,-0.01565492899142544,-0.14575336388388418,0.08071085976140877,0.011607545100870083,0.05696619954719771,0.08120018878387998,0.007664227139991649,0.09747735876294168
open_il_6m,0.002459572072610725,0.0005633177290804576,0.027938283164968977,0.027938283164968977,0.027902049352288388,0.04427689278912534,0.015979538432339343,0.0632219834154457,0.028667934808514584,0.05504304793974508,0.03983599053125877,-0.030846906516678325,0.0075263317300126925,0.5155079038244039,-0.03911743704692238,-0.005418287321160097,0.3815879074998241,0.03382723885558888,0.033806357206519366,0.004370170038753204,0.004335704371829934,-0.007133835110497897,0.04908347062636973,-0.0009221008395735411,0.004469474072599511,0.0048534206496892805,-0.0026967812650908873,-0.0010816028851182474,-0.025180204145962993,,0.07386089272774421,0.257454127070051,-0.0009924269430632124,-0.0010227025898624446,0.15641268134058203,0.09423209832329311,1.0,0.2648676068974908,0.36189173329672225,-0.23930843480462924,0.5744238940545179,0.3025472333933945,-0.02562413769235741,-0.01699827372889129,0.002661740314316027,0.3741547424574633,-0.03301651600192647,0.09835851723368359,0.0760785180188375,0.07523895411252375,0.172889871660028,-0.04976682665281803,-0.04993055999961762,0.06263337087500503,0.0014967099981926767,-0.008053582169310297,0.11294008689257465,-0.10143289699341848,-0.014979517082104266,-0.10577565661949614,-0.029804907326925287,-0.012769998641215478,-0.01967030648254845,-0.03320973734779844,-0.021969811013418456,0.06951827867595377,-0.014181709657946028,-0.0175102814670795,-0.026600018531527336,-0.03562715058997537,0.6519886799906703,-0.02160176602778323,-0.03036481875143351,-0.012156549374937837,0.5176724727552474,0.004162017048697616,-0.003181188735002562,0.03552379020038764,0.11748904189041885,-0.003062343633928739,0.05578258612745097,-0.04074388443237123,-0.018743522088539435,0.13832661386281916,0.5003728958202113,-0.03707757172759932,0.5722961471600805
open_il_12m,0.0063825770172574355,0.005267055786124044,-0.0132896342145618,-0.0132896342145618,-0.01343788710421761,0.2450276062481585,0.0001357450095259206,0.08816300062477676,0.020348119355812364,-0.0020450485711279278,0.14987700645922833,0.044909761268598275,0.031312146936196515,0.14277742983426542,0.052021411492605994,-0.051476698251488866,0.22953371864173988,-0.043066796518050135,-0.043176366421024334,0.02351813845320071,0.02342596762395697,0.007846391683635096,0.0678701893714147,0.020736932265001902,0.02857562937404153,0.02872435602072021,0.0454928311586856,-0.00535846958359185,0.05665533735177903,,0.11306128946426679,0.1896225546274452,-0.011505014815940831,0.0126354940710988,0.07333877957454059,0.422440496036129,0.2648676068974908,1.0,0.760551830275278,-0.4434011133934167,0.2803573584752467,0.3353481906107772,0.06433904286908261,0.07316825213114744,-0.08437932383744427,0.20671783498954652,-0.043639972970048034,0.2693788154740475,0.188197858008997,0.320455353268827,0.4503941109877086,0.0003808197432526846,-0.027200489835360782,-0.05819747416467447,0.0012703439019106405,-0.0012768774844913549,0.018267258124502132,-0.03459389894035424,-0.055044301050289464,-0.2901540457268022,0.0380347667375407,-0.047561485288060985,0.055358727062842235,-0.1573802782120336,0.060292032137257326,0.0420082631771637,-0.05331734245021138,-0.03560159639377649,-0.02898351481619096,0.008498867750140438,0.33026439683205233,-0.0007582415262073319,0.023542911476002095,-0.03508970078845737,0.14352142053278738,0.002766673529529837,-0.013513465366361516,-0.007088211273000631,0.5724950588186146,0.01838060008963102,-0.045003998344181693,0.06917840578313957,0.00377109014615482,0.06268359354124235,0.2219515120740184,-0.0741178160032451,0.2670047327075038
open_il_24m,0.0013708038662062622,-0.0022383146075945354,0.02453718890336588,0.02453718890336588,0.024387700359591657,0.19940272858422484,0.021197333231230193,0.11950470075772027,0.031041298735574447,-0.01723314432763899,0.12717989649936356,0.055072812618034137,0.055796032225840744,0.22218758988650059,0.04371824919334939,-0.03855660935124339,0.3274159275486087,-0.010619363698164264,-0.010739457808231125,0.03968727698047232,0.03959433216222058,0.02079187881458672,0.08471797753627967,0.01623189165819046,0.03418914912514854,0.0356634828156014,0.0527403287988563,-0.01247651797504799,0.0743401487710006,,0.040917104002875064,0.263563898492895,-0.014186490079892132,0.00880537123217796,0.118857163944686,0.3341352967385818,0.36189173329672225,0.760551830275278,1.0,-0.4834208005623014,0.3538340041731408,0.31399121451436496,0.05730684330873843,0.08737754140727695,-0.07552494543052606,0.22810818186172363,-0.02756141657069448,0.34356746376203595,0.27197782777943696,0.26277246655184955,0.5860470322452603,0.010170727319099602,-0.018154923983853637,-0.0452583469191436,0.0014766536376485586,-0.007183236583105326,0.023111361613459107,-0.05103120519711961,-0.06989267389309647,-0.2690019775798545,0.07065699766933253,-0.05981164282818553,0.06355651962709413,-0.10833592690341982,0.06617386983430192,0.035840027544240836,-0.03706173354771477,-0.016626596513428994,-0.01903437493125097,0.02080153686965172,0.45789003379542137,0.02732287349354112,0.04176252051820595,-0.0104046963167321,0.22406008754074744,0.0012367280518166333,-0.013744257875720685,-0.026869643589557488,0.446084745881293,0.05306520648931395,-0.031173886432338416,0.05544563531741749,0.005732870266014532,0.11123846580768859,0.2932529779368277,-0.06125495502213237,0.35861930829124544
mths_since_rcnt_il,0.00230952903845834,0.0036732954840539315,-0.01098511608063341,-0.01098511608063341,-0.010900852474700809,-0.12843474973585015,-0.011280700974017507,-0.07573640284095126,-0.03644738061453664,0.0049885129410165065,-0.07955951153533054,-0.02635655658991381,-0.03822944553747572,-0.1531987655481459,-0.01430767209095802,0.03236980248166604,-0.18123241882484625,0.010187489553424668,0.010251226741061905,-0.02548091360970298,-0.025423585554763924,-0.014422413722843743,-0.05049610939635897,-0.0164165477504762,-0.017374967460608307,-0.01656769491549166,-0.035472459682628785,0.008474850810659356,-0.05158827481681566,,0.032486205132186176,-0.049039968782317055,0.006951817406867504,0.002450511360247957,-0.10320658271896717,-0.21390439100815595,-0.23930843480462924,-0.4434011133934167,-0.4834208005623014,1.0,-0.2559268244868925,-0.33975458666441494,-0.03499878460314398,-0.05483103462008576,0.059515015528120024,-0.1540300007288141,0.014905406168884474,-0.19081600648056712,-0.13808233948373883,-0.188328461014278,-0.29765964989405,-0.026534926384487272,0.0017878676351713813,0.040608783373629366,-0.008249438489411063,0.009642306202835349,0.07792525323611381,0.08044179610268402,0.09037446184276406,0.36863360087849295,-0.04496364666331893,0.08052770255059757,-0.024935885701360513,0.08215845162416689,-0.025011918347650212,0.001630115631797511,0.013768927321432992,0.004333803205958139,-0.004411236329668574,-0.010854276539459562,-0.25421387717172467,-0.022101651659858626,-0.020913190211766707,0.0038522410947621007,-0.15373721879394178,-0.009793099116869567,0.004816112708109888,0.00825334477612771,-0.2657921123887358,-0.051597506693478484,0.031490961091693345,-0.024443253026826508,0.0031288001821621688,-0.10248079213860721,-0.21152454841144094,0.034624714054820066,-0.2790071955764621
total_bal_il,0.009510012769271239,0.005955336287416536,0.13556424809380005,0.13556424809380005,0.13552866294773078,0.05242808853015712,0.1160036573707396,0.21580821633006358,0.028134111057292136,0.061544834343808585,0.05241238004879715,-0.029468088436716895,0.002559690217175753,0.3394519611017687,-0.01827597109858989,0.06812066164969091,0.410463304601407,0.1121822630149997,0.11215764531409858,0.08064135657994506,0.0806119039816182,0.053731872523533446,0.13318515720923854,0.011326098255238304,0.004203589648050283,0.00499092745379182,0.03194677436741045,-0.006675137963408386,-0.017372122244727235,,0.2932858816273724,0.2867022710276452,0.010044409130804342,0.004413915213178981,0.3738976523925476,0.11720342287757482,0.5744238940545179,0.2803573584752467,0.3538340041731408,-0.2559268244868925,1.0,0.33507894857840204,-0.0004821976651079288,-0.0010777493578185127,0.08107105674289922,0.3158293345064598,0.05885360112276538,0.14885280971860476,0.09640504511810985,0.14261420843789244,0.18796008713394488,0.18788131192365806,0.009157663181386003,0.030141910920752843,-0.003918438064704696,-0.005231525748550251,0.18459768559483286,-0.008198521676565446,-0.012630185688905443,-0.12178818942100922,0.06924938937665094,-0.007823977720702984,-0.002927132043622202,-0.06079373695197245,-0.017411227042415958,0.06506825359372546,0.011258412125860038,0.006627002150291454,0.018039921221773406,0.02755498498540794,0.5989836711217567,0.02218158562406107,0.03463035729375165,0.010393708996575128,0.3407486264677736,0.004395410053931067,0.009751017175200714,0.03213860261422108,0.15231401215212478,0.003396185791002047,0.022731160575663968,-0.0307036844271471,0.004304752151397925,0.3429723615319955,0.9042258312444201,0.04403235920511063,0.9586317195287541
il_util,0.009613697703769226,0.00894062073011158,-0.10732399488555479,-0.10732399488555479,-0.10741140590452976,0.18355013550673707,-0.10256447754529012,-0.05026373951340161,-0.004219326460602459,-0.012284002296647145,0.07546752553127874,0.05660291571852247,0.03380937051439509,0.12618996657569323,0.021355399675743122,-0.11571126912660927,0.11269047613861577,-0.09013541199832295,-0.09020921332552428,-0.04733020544367507,-0.04736954420656286,-0.047845341846342586,-0.010846601621597588,0.005469931211870473,0.010265721749863559,0.008164462488282367,0.00862387390894181,-0.002178274575275102,0.011619834601206783,,-0.10504204028851953,0.07970023241874775,-0.008960176083798045,0.01938997557027195,0.022896411205102864,0.18487793436840042,0.3025472333933945,0.3353481906107772,0.31399121451436496,-0.33975458666441494,0.33507894857840204,1.0,0.0559625878167101,0.06335361391123125,-0.12654744054620318,0.5691257551041949,-0.11187292060521989,0.1453422418212048,0.009639872688548141,0.15382521409001365,0.21199218916868068,-0.01826024304919975,-0.04587492837946677,-0.04684818232094694,-0.019124415733827747,-0.01628915429387598,-0.028590827594782185,-0.10288757501610948,-0.0466714946522547,-0.20611366732169376,-0.07366298917488655,-0.03947788385928445,0.06866620750518453,-0.08019783670999153,0.06582634356959029,0.08809318989955872,-0.06999839686056586,-0.06519293271935968,-0.07241334107598942,-0.062322280158616294,0.25276065437354756,-0.03470483500345926,-0.05015237532546158,-0.05552801788999131,0.1282078565454426,0.0017625067711502618,-0.014024076686942149,0.022780672872350798,0.22110094842906974,-0.013843032563344196,-0.0349984220569518,0.032903526705498905,-0.006491317031726542,-0.02630124968639515,0.24300101902310575,-0.11563770872619808,0.19289318356944873
open_rv_12m,0.011796767900894164,0.006729165007717134,-0.05131288645765182,-0.05131288645765182,-0.0514389070414828,0.1767229684953764,-0.022896800125823697,-0.006532070561286757,-0.0030159466849441876,-0.02596008063559841,0.3569467167629517,0.08880426140096101,-0.0628914629810124,0.34565819118000085,0.10256337192108139,-0.01977074381243321,0.2510040589514581,-0.0674358293222274,-0.06752684810982891,-0.0028576275540818526,-0.0029283655007614176,-0.005264578815897342,0.007125953936554022,-0.003020700877355865,0.01610832836423899,0.017589901884546764,0.025425770026887062,0.029574537045097993,0.05743362104057824,,-0.1125606321955615,-0.011650510361160415,-0.003919644809567392,0.02778213381781635,-0.04109847023093708,0.6268328771339309,-0.02562413769235741,0.06433904286908261,0.05730684330873843,-0.03499878460314398,-0.0004821976651079288,0.0559625878167101,1.0,0.7672620953172283,-0.12037604911257305,-0.17622073703034047,0.10085024433322294,0.09288760514643844,1.5418632724333597e-05,0.31705346144943214,0.6426374881040657,-0.15658240524056422,0.11841682951374985,-0.1887565965273313,-0.01425804939133677,-0.0020697883154594046,-0.009608298572074923,-0.02501053073780073,-0.4721180477182203,-0.3811793902066565,-0.02458126935643102,-0.36727401779051516,0.11212813794199768,-0.229886737886609,0.09455999798204105,0.07449397136684606,0.24448864410641283,0.35262962625295297,0.3052824789669772,0.2806950739915503,0.011767212195807628,0.4354345165601555,0.36147207320208286,0.33603090825661647,0.3433631624437146,-0.007572330642241609,-0.0031264931870873666,0.0023747512222974548,0.832778262944252,-0.005821451008099828,-0.17130763040107339,0.10523059625647052,0.03182175996195319,-0.0241770510549101,-0.013732340064598938,0.0661041327273475,-0.019218318959160145
